"crowdflower_id","channel","trust","contributor_id","class","ground_truth_class","comment","account_type","dataset","twitter_user_id","twitter_screen_name"
"911070960","clixsense","0.8000","34965909","genuine","genuine",,"genuine accounts","genuine accounts","517639654","AngelBiedma"
"911070961","clixsense","0.9048","32840614","genuine","genuine",,"genuine accounts","genuine accounts","520282672","sujana_singh"
"911070961","elite","0.8000","34863216","genuine","genuine",,"genuine accounts","genuine accounts","520282672","sujana_singh"
"911070961","indivillagetest","0.9231","35597724","genuine","genuine",,"genuine accounts","genuine accounts","520282672","sujana_singh"
"911070962","clixsense","0.9200","31783133","genuine","spambot",,"social spambots","social spambots #3","520803165","PercyIngalls"
"911070962","elite","0.9600","34327306","spambot","spambot",,"social spambots","social spambots #3","520803165","PercyIngalls"
"911070962","indivillagetest","0.8800","34391904","spambot","spambot",,"social spambots","social spambots #3","520803165","PercyIngalls"
"911070963","elite","0.9600","30453294","spambot","spambot",,"social spambots","social spambots #3","520806944","WillieAthena"
"911070963","elite","0.8400","31807945","genuine","spambot",,"social spambots","social spambots #3","520806944","WillieAthena"
"911070963","elite","0.8800","32717608","genuine","spambot",,"social spambots","social spambots #3","520806944","WillieAthena"
"911070964","clixsense","0.8889","6407560","genuine","genuine",,"genuine accounts","genuine accounts","520977237","tyler_sprouse16"
"911070964","clixsense","0.8750","21408115","genuine","genuine",,"genuine accounts","genuine accounts","520977237","tyler_sprouse16"
"911070964","clixsense","0.9600","33827492","genuine","genuine",,"genuine accounts","genuine accounts","520977237","tyler_sprouse16"
"911070965","clixsense","0.8750","21408115","spambot","spambot",,"social spambots","social spambots #3","520998731","ComGoodVibes"
"911070965","neodev","0.8800","33117353","spambot","spambot",,"social spambots","social spambots #3","520998731","ComGoodVibes"
"911070965","indivillagetest","0.9200","35597727","spambot","spambot",,"social spambots","social spambots #3","520998731","ComGoodVibes"
"911070966","neodev","0.9200","12216479","spambot","spambot",,"social spambots","social spambots #3","521066382","SiriVibes"
"911070966","clixsense","0.8125","30270750","spambot","spambot",,"social spambots","social spambots #3","521066382","SiriVibes"
"911070966","elite","0.9200","36063465","genuine","spambot",,"social spambots","social spambots #3","521066382","SiriVibes"
"911070967","neodev","0.9600","34519107","spambot","spambot",,"social spambots","social spambots #3","521086027","HaymitchEvergr7"
"911070967","indivillagetest","0.9500","34550698","spambot","spambot",,"social spambots","social spambots #3","521086027","HaymitchEvergr7"
"911070967","elite","0.8400","36745135","genuine","spambot",,"social spambots","social spambots #3","521086027","HaymitchEvergr7"
"911070968","neodev","1.0000","30571937","spambot","spambot",,"social spambots","social spambots #3","521093819","GalbatorixRide7"
"911070968","elite","1.0000","33271751","genuine","spambot",,"social spambots","social spambots #3","521093819","GalbatorixRide7"
"911070968","neodev","0.9200","35142313","spambot","spambot",,"social spambots","social spambots #3","521093819","GalbatorixRide7"
"911070969","clixsense","1.0000","23188187","spambot","spambot",,"social spambots","social spambots #3","521099801","PlurtarchWilde7"
"911070969","neodev","0.8800","29454527","genuine","spambot",,"social spambots","social spambots #3","521099801","PlurtarchWilde7"
"911070969","neodev","0.9600","35547552","genuine","spambot",,"social spambots","social spambots #3","521099801","PlurtarchWilde7"
"911070970","clixsense","0.8800","9509334","genuine","spambot",,"social spambots","social spambots #3","521336735","GrimmrHalfVibe"
"911070970","clixsense","0.8889","27957115","spambot","spambot",,"social spambots","social spambots #3","521336735","GrimmrHalfVibe"
"911070970","indivillagetest","1.0000","35598762","genuine","spambot",,"social spambots","social spambots #3","521336735","GrimmrHalfVibe"
"911070971","neodev","0.9200","11066121","spambot","spambot",,"social spambots","social spambots #3","521358579","BrunardVibes"
"911070971","elite","0.7600","29829226","genuine","spambot",,"social spambots","social spambots #3","521358579","BrunardVibes"
"911070971","tremorgames","0.8400","32566236","genuine","spambot",,"social spambots","social spambots #3","521358579","BrunardVibes"
"911070972","neodev","0.9200","11066121","spambot","spambot",,"social spambots","social spambots #3","521370115","EldestEragon7"
"911070972","clixsense","0.8000","31713288","spambot","spambot",,"social spambots","social spambots #3","521370115","EldestEragon7"
"911070972","elite","0.9200","33934998","spambot","spambot",,"social spambots","social spambots #3","521370115","EldestEragon7"
"911070973","clixsense","0.9231","21172444","genuine","spambot",,"social spambots","social spambots #3","521659903","LucyVibes"
"911070973","elite","0.8000","31191792","spambot","spambot",,"social spambots","social spambots #3","521659903","LucyVibes"
"911070973","neodev","0.9375","36711397","spambot","spambot",,"social spambots","social spambots #3","521659903","LucyVibes"
"911070974","elite","0.9600","33475144","spambot","spambot",,"social spambots","social spambots #3","521681059","DierdrelostVibe"
"911070974","indivillagetest","0.9200","35597827","spambot","spambot",,"social spambots","social spambots #3","521681059","DierdrelostVibe"
"911070974","clixsense","0.8333","36302294","genuine","spambot",,"social spambots","social spambots #3","521681059","DierdrelostVibe"
"911070975","elite","0.9200","27966005","genuine","spambot",,"social spambots","social spambots #3","522334559","Augerrevenants"
"911070975","neodev","0.8800","29925040","genuine","spambot",,"social spambots","social spambots #3","522334559","Augerrevenants"
"911070975","neodev","0.8400","32029584","genuine","spambot",,"social spambots","social spambots #3","522334559","Augerrevenants"
"911070976","elite","0.9200","32068606","spambot","spambot",,"social spambots","social spambots #3","522339504","PierreKnocknow"
"911070976","gifthunterclub","0.9600","34036027","spambot","spambot",,"social spambots","social spambots #3","522339504","PierreKnocknow"
"911070976","clixsense","0.8000","34965909","spambot","spambot",,"social spambots","social spambots #3","522339504","PierreKnocknow"
"911070977","clixsense","0.7600","25368258","spambot","spambot",,"social spambots","social spambots #3","522344056","Prusiasdemonhid"
"911070977","neodev","0.8000","25756390","spambot","spambot",,"social spambots","social spambots #3","522344056","Prusiasdemonhid"
"911070977","elite","0.9200","32068606","spambot","spambot",,"social spambots","social spambots #3","522344056","Prusiasdemonhid"
"911070978","clixsense","0.8400","6420707","genuine","spambot",,"social spambots","social spambots #3","522351391","Percychironcamp"
"911070978","indivillagetest","0.9200","35597774","spambot","spambot",,"social spambots","social spambots #3","522351391","Percychironcamp"
"911070978","elite","0.8000","35599549","genuine","spambot",,"social spambots","social spambots #3","522351391","Percychironcamp"
"911070979","neodev","0.9200","11066121","spambot","spambot",,"social spambots","social spambots #3","522416755","HazelBianca"
"911070979","elite","0.8400","33927390","genuine","spambot",,"social spambots","social spambots #3","522416755","HazelBianca"
"911070979","neodev","0.9600","35547552","genuine","spambot",,"social spambots","social spambots #3","522416755","HazelBianca"
"911070980","elite","0.8800","29272243","spambot","spambot",,"social spambots","social spambots #3","522419526","Thaliajacksonjr"
"911070980","gifthunterclub","0.9600","34036027","genuine","spambot",,"social spambots","social spambots #3","522419526","Thaliajacksonjr"
"911070980","elite","0.7600","36327761","genuine","spambot",,"social spambots","social spambots #3","522419526","Thaliajacksonjr"
"911070981","elite","0.8400","31807945","spambot","spambot",,"social spambots","social spambots #3","522422439","grovercharon"
"911070981","clixsense","0.9200","33088110","genuine","spambot",,"social spambots","social spambots #3","522422439","grovercharon"
"911070981","indivillagetest","1.0000","33699952","genuine","spambot",,"social spambots","social spambots #3","522422439","grovercharon"
"911070982","getpaid","0.9231","29614805","spambot","spambot",,"social spambots","social spambots #3","522574094","JasonJacksonLeo"
"911070982","clixsense","0.9200","32987051","spambot","spambot",,"social spambots","social spambots #3","522574094","JasonJacksonLeo"
"911070982","neodev","0.7600","36130042","genuine","spambot",,"social spambots","social spambots #3","522574094","JasonJacksonLeo"
"911070983","neodev","0.8800","20045399","spambot","spambot",,"social spambots","social spambots #3","522576664","NixoAnnabethNic"
"911070983","clixsense","0.7727","30848244","spambot","spambot",,"social spambots","social spambots #3","522576664","NixoAnnabethNic"
"911070983","tremorgames","1.0000","37074293","genuine","spambot",,"social spambots","social spambots #3","522576664","NixoAnnabethNic"
"911070984","neodev","0.8800","29879245","genuine","spambot",,"social spambots","social spambots #3","522715107","kronosTyphoon"
"911070984","elite","0.9200","32361898","genuine","spambot",,"social spambots","social spambots #3","522715107","kronosTyphoon"
"911070984","instagc","0.7857","33434416","spambot","spambot",,"social spambots","social spambots #3","522715107","kronosTyphoon"
"911070985","elite","0.9200","27966005","spambot","spambot",,"social spambots","social spambots #3","522717718","primrosethorn1"
"911070985","clixsense","0.8400","30394474","genuine","spambot",,"social spambots","social spambots #3","522717718","primrosethorn1"
"911070985","elite","0.8800","34692791","genuine","spambot",,"social spambots","social spambots #3","522717718","primrosethorn1"
"911070986","clixsense","0.7600","25368258","genuine","spambot",,"social spambots","social spambots #3","522720869","Ingvarstronger"
"911070986","clixsense","0.9600","32297675","spambot","spambot",,"social spambots","social spambots #3","522720869","Ingvarstronger"
"911070986","indivillagetest","0.8889","32717039","genuine","spambot",,"social spambots","social spambots #3","522720869","Ingvarstronger"
"911070987","clixsense","0.8800","31632154","spambot","spambot",,"social spambots","social spambots #3","522725796","CarolineOceans"
"911070987","elite","0.8750","32326617","genuine","spambot",,"social spambots","social spambots #3","522725796","CarolineOceans"
"911070987","indivillagetest","0.8000","35598750","spambot","spambot",,"social spambots","social spambots #3","522725796","CarolineOceans"
"911070988","clixsense","0.8000","18840258","genuine","genuine",,"genuine accounts","genuine accounts","522769833","RussLyon2"
"911070988","clixsense","0.8333","35004629","genuine","genuine",,"genuine accounts","genuine accounts","522769833","RussLyon2"
"911070988","neodev","0.8800","35188541","genuine","genuine",,"genuine accounts","genuine accounts","522769833","RussLyon2"
"911070989","elite","0.8000","34863216","genuine","genuine",,"genuine accounts","genuine accounts","523343938","winegalLynne"
"911070989","clixsense","0.8333","36302294","genuine","genuine",,"genuine accounts","genuine accounts","523343938","winegalLynne"
"911070989","elite","0.9231","36324094","genuine","genuine",,"genuine accounts","genuine accounts","523343938","winegalLynne"
"911070990","clixsense","1.0000","23188187","spambot","spambot",,"social spambots","social spambots #3","523741789","Loraxic"
"911070990","neodev","0.9200","31450350","genuine","spambot",,"social spambots","social spambots #3","523741789","Loraxic"
"911070990","elite","0.7600","36327761","genuine","spambot",,"social spambots","social spambots #3","523741789","Loraxic"
"911070991","indivillagetest","0.9200","32717071","genuine","genuine",,"genuine accounts","genuine accounts","524913626","DivineResults"
