"crowdflower_id","trusted_answers","last_answer_at","class","class_confidence","ground_truth_class","comments","account_type","dataset","twitter_user_id","twitter_screen_name"
"911070744","3","2016-04-04 11:14:05","genuine","0.6667","spambot",,"social spambots","social spambots #1","466371617","ChiaraStento"
"911070745","3","2016-04-04 10:25:56","genuine","1.0000","spambot",,"social spambots","social spambots #1","466372053","SamanthaTintini"
"911070746","3","2016-04-04 11:47:43","genuine","0.6579","spambot",,"social spambots","social spambots #1","466376780","DavideLaMannia"
"911070747","3","2016-04-04 11:22:49","genuine","1.0000","spambot",,"social spambots","social spambots #1","466378909","LisaTurati"
"911070748","3","2016-04-04 11:37:03","genuine","0.6471","spambot",,"social spambots","social spambots #1","466379768","VeronicaMonimo"
"911070749","3","2016-04-04 10:45:03","genuine","1.0000","spambot",,"social spambots","social spambots #1","466380581","PieraNardarelli"
"911070750","3","2016-04-04 11:08:47","genuine","1.0000","spambot",,"social spambots","social spambots #1","466381987","FabioNonnami"
"911070751","3","2016-04-04 10:53:59","genuine","1.0000","spambot",,"social spambots","social spambots #1","466383813","LorellaDante"
"911070752","3","2016-04-04 10:53:59","genuine","0.6324","spambot",,"social spambots","social spambots #1","466387081","SandroneMancuso"
"911070753","3","2016-04-04 10:52:53","genuine","1.0000","spambot",,"social spambots","social spambots #1","466388338","GianMarcoLuso"
"911070754","3","2016-04-04 10:29:35","genuine","1.0000","spambot",,"social spambots","social spambots #1","466394064","MarilenaFoggia"
"911070755","3","2016-04-04 11:11:31","genuine","0.6618","spambot",,"social spambots","social spambots #1","466395857","MarianoNomadi"
"911070756","3","2016-04-04 11:48:00","genuine","1.0000","spambot",,"social spambots","social spambots #1","466395997","DamianoVenezia6"
"911070757","3","2016-04-04 11:24:44","genuine","0.7000","spambot",,"social spambots","social spambots #1","466400012","LoredanaFurri"
"911070758","3","2016-04-04 11:21:29","genuine","1.0000","spambot",,"social spambots","social spambots #1","466404521","TeresaFlorenzi"
"911070759","3","2016-04-04 10:49:31","genuine","1.0000","spambot",,"social spambots","social spambots #1","466406605","LanaDellaRoma"
"911070760","3","2016-04-04 10:25:59","genuine","1.0000","spambot",,"social spambots","social spambots #1","466409241","PatriziaRepetti"
"911070761","3","2016-04-04 11:54:53","genuine","0.6464","spambot",,"social spambots","social spambots #1","466409574","MichelaSaviana"
"911070762","3","2016-04-04 11:18:42","genuine","1.0000","spambot",,"social spambots","social spambots #1","466410659","sharonlarona"
"911070763","3","2016-04-04 11:16:10","genuine","0.6825","spambot",,"social spambots","social spambots #1","466415815","MauroMura99"
"911070764","3","2016-04-04 11:29:12","genuine","1.0000","spambot",,"social spambots","social spambots #1","466419130","MarinaSolaria"
"911070765","3","2016-04-04 11:41:57","genuine","1.0000","spambot",,"social spambots","social spambots #1","466422005","PatriziaBeossi"
"911070766","3","2016-04-04 11:51:14","genuine","1.0000","spambot",,"social spambots","social spambots #1","466428721","WollyGiglio"
"911070767","3","2016-04-04 11:57:09","genuine","1.0000","spambot",,"social spambots","social spambots #1","466429038","RosaliaGengi"
"911070768","3","2016-04-04 11:32:54","genuine","1.0000","spambot",,"social spambots","social spambots #1","466430387","MarioDerbani"
"911070769","3","2016-04-04 11:21:07","genuine","1.0000","spambot",,"social spambots","social spambots #1","466432550","FrancescaNaria"
"911070770","3","2016-04-04 10:41:54","genuine","1.0000","spambot",,"social spambots","social spambots #1","466435182","MariaBaranes"
"911070771","3","2016-04-04 11:05:03","genuine","0.6618","spambot",,"social spambots","social spambots #1","466435521","FedericoFanulli"
"911070772","3","2016-04-04 11:31:03","genuine","1.0000","spambot",,"social spambots","social spambots #1","466439618","GigiAstori"
"911070773","3","2016-04-04 12:02:13","genuine","1.0000","spambot",,"social spambots","social spambots #1","466442761","StellaMorettino"
"911070774","3","2016-04-04 11:37:03","genuine","0.6471","spambot",,"social spambots","social spambots #1","466443706","MicheleTremani"
"911070775","3","2016-04-04 11:34:24","genuine","1.0000","spambot",,"social spambots","social spambots #1","466444429","MayaDivitale"
"911070776","3","2016-04-04 11:48:16","genuine","1.0000","spambot",,"social spambots","social spambots #1","466449824","FilomenaGardi"
"911070777","3","2016-04-04 11:39:30","genuine","0.6226","spambot",,"social spambots","social spambots #1","466452699","DeboraGiusta"
"911070778","3","2016-04-04 10:49:25","genuine","0.6575","spambot",,"social spambots","social spambots #1","466456178","FraLorenzoni80"
"911070779","3","2016-04-04 11:42:35","genuine","1.0000","spambot",,"social spambots","social spambots #1","466457473","ClarissaCentro"
"911070780","3","2016-04-04 10:42:37","spambot","0.6462","spambot",,"social spambots","social spambots #1","466458490","MirkoFortezza"
"911070781","3","2016-04-04 11:50:07","genuine","0.6605","spambot",,"social spambots","social spambots #1","466460908","KarlaMarango"
"911070782","3","2016-04-04 11:42:33","genuine","1.0000","spambot",,"social spambots","social spambots #1","466462018","MauroLamberto"
"911070783","3","2016-04-04 10:27:49","genuine","1.0000","spambot",,"social spambots","social spambots #1","466462167","IlariaMaragni"
"911070784","3","2016-04-04 12:01:05","genuine","0.6346","spambot",,"social spambots","social spambots #1","466462817","WalterNudi"
"911070785","3","2016-04-04 11:27:59","genuine","1.0000","spambot",,"social spambots","social spambots #1","466463170","FedericoMandi"
"911070786","3","2016-04-04 11:22:57","genuine","1.0000","spambot",,"social spambots","social spambots #1","466465820","PaolaDionora"
"911070787","3","2016-04-04 10:47:22","genuine","1.0000","spambot",,"social spambots","social spambots #1","466465955","FedericoFravili"
"911070788","3","2016-04-04 10:21:28","genuine","1.0000","spambot",,"social spambots","social spambots #1","466469884","MariaLucidoni"
"911070789","3","2016-04-04 11:12:19","genuine","0.6541","spambot",,"social spambots","social spambots #1","466470799","ElyFaraoni"
"911070790","3","2016-04-04 12:04:38","genuine","0.7059","spambot",,"social spambots","social spambots #1","466472248","SandraDeAngel78"
"911070791","3","2016-04-04 10:52:45","genuine","1.0000","spambot",,"social spambots","social spambots #1","466473766","SaverioBonnani"
"911070792","3","2016-04-04 10:59:39","genuine","1.0000","spambot",,"social spambots","social spambots #1","466475273","MariaSalenti"
"911070793","3","2016-04-04 11:49:05","genuine","1.0000","spambot",,"social spambots","social spambots #1","466476542","RobyEmandiani"
"911070794","3","2016-04-04 11:57:59","genuine","1.0000","spambot",,"social spambots","social spambots #1","466477122","OresteSenno"
"911070795","3","2016-04-04 10:55:23","genuine","0.6761","spambot",,"social spambots","social spambots #1","466479419","RinaMarango"
"911070796","3","2016-04-04 11:31:28","genuine","0.6701","spambot",,"social spambots","social spambots #1","466484711","MemmoSola"
"911070797","3","2016-04-04 10:52:01","genuine","0.6935","spambot",,"social spambots","social spambots #1","466488444","LisaDeAngelis80"
"911070798","3","2016-04-04 11:22:26","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","466762451","ParkeyPark"
"911070799","3","2016-04-04 11:54:27","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","466825950","lisawand2"
"911070800","3","2016-04-04 10:27:51","genuine","1.0000","spambot",,"social spambots","social spambots #1","467056238","AntonioGervani"
"911070801","3","2016-04-04 11:11:41","genuine","1.0000","spambot",,"social spambots","social spambots #1","467060651","LisaCotrona"
"911070802","3","2016-04-04 14:00:16","genuine","1.0000","spambot",,"social spambots","social spambots #1","467060783","EmanuelaSdrena"
"911070803","3","2016-04-04 11:47:59","genuine","0.6493","spambot",,"social spambots","social spambots #1","467062429","StancaDiSoffrir"
"911070804","3","2016-04-04 10:48:14","genuine","0.6292","spambot",,"social spambots","social spambots #1","467066531","RossanaVeran"
"911070805","3","2016-04-04 10:35:45","genuine","1.0000","spambot",,"social spambots","social spambots #1","467075404","SandraPolacco"
"911070806","3","2016-04-04 11:22:26","genuine","1.0000","spambot",,"social spambots","social spambots #1","467077394","VincenzoMangone"
"911070807","3","2016-04-04 10:23:11","genuine","0.6563","spambot",,"social spambots","social spambots #1","467078233","CameliaAudace"
"911070808","3","2016-04-04 11:53:51","genuine","1.0000","spambot",,"social spambots","social spambots #1","467079499","CarlaValloni"
"911070809","3","2016-04-04 10:27:46","genuine","1.0000","spambot",,"social spambots","social spambots #1","467082134","LuisaMeravini"
"911070810","3","2016-04-04 11:32:12","genuine","1.0000","spambot",,"social spambots","social spambots #1","467085574","FilippoConsone"
"911070811","3","2016-04-04 10:57:55","genuine","1.0000","spambot",,"social spambots","social spambots #1","467086465","AngelaCarellina"
"911070812","3","2016-04-04 10:45:03","genuine","1.0000","spambot",,"social spambots","social spambots #1","467087717","MarziaMannara"
"911070813","3","2016-04-04 10:45:00","genuine","0.6429","spambot",,"social spambots","social spambots #1","467089839","DanilaMicone"
"911070814","3","2016-04-04 10:48:57","genuine","1.0000","spambot",,"social spambots","social spambots #1","467092868","NataliaSemina79"
"911070815","3","2016-04-04 11:45:15","genuine","1.0000","spambot",,"social spambots","social spambots #1","467094177","GiovannaMonaci"
"911070817","3","2016-04-04 11:47:20","genuine","1.0000","spambot",,"social spambots","social spambots #1","467095169","SiriaGianti"
"911070818","3","2016-04-04 11:27:18","genuine","1.0000","spambot",,"social spambots","social spambots #1","467095185","GiadaBradi"
"911070819","3","2016-04-04 11:48:27","genuine","1.0000","spambot",,"social spambots","social spambots #1","467095881","MarziaLuttazzi"
"911070820","3","2016-04-04 14:27:29","genuine","1.0000","spambot",,"social spambots","social spambots #1","467096232","SaraMussone"
"911070821","3","2016-04-04 11:14:16","genuine","1.0000","spambot",,"social spambots","social spambots #1","467097582","Marcheseole"
"911070822","3","2016-04-04 10:51:57","genuine","1.0000","spambot",,"social spambots","social spambots #1","467109176","BrendaPoretti"
"911070823","3","2016-04-04 12:01:53","genuine","1.0000","spambot",,"social spambots","social spambots #1","467109178","ValerioParente"
"911070824","3","2016-04-04 11:37:40","genuine","0.6471","spambot",,"social spambots","social spambots #1","467111532","EugenioGarella"
"911070825","3","2016-04-04 11:17:00","spambot","1.0000","spambot",,"social spambots","social spambots #1","467113033","RobertoFumagala"
"911070826","3","2016-04-04 10:22:53","genuine","1.0000","spambot",,"social spambots","social spambots #1","467115422","EdoardoFumino"
"911070827","3","2016-04-04 11:23:44","genuine","1.0000","spambot",,"social spambots","social spambots #1","467116841","GabrieleDanno"
"911070828","3","2016-04-04 10:32:03","genuine","1.0000","spambot",,"social spambots","social spambots #1","467117667","KatiaPolettin"
"911070829","3","2016-04-04 11:33:40","spambot","0.6714","spambot",,"social spambots","social spambots #1","467117750","GiuseppeRenati"
"911070830","3","2016-04-04 10:51:08","genuine","1.0000","spambot",,"social spambots","social spambots #1","467119810","RobertaSannaro"
"911070831","3","2016-04-04 11:35:40","genuine","1.0000","spambot",,"social spambots","social spambots #1","467120569","LaraFavo"
"911070832","3","2016-04-04 10:54:11","genuine","1.0000","spambot",,"social spambots","social spambots #1","467124165","MaraGermoglio"
"911070833","3","2016-04-04 11:54:35","genuine","1.0000","spambot",,"social spambots","social spambots #1","467125977","LoredanaLope"
"911070834","3","2016-04-04 11:41:15","genuine","1.0000","spambot",,"social spambots","social spambots #1","467126150","SilvioLembo"
"911070835","3","2016-04-04 10:36:14","genuine","1.0000","spambot",,"social spambots","social spambots #1","467129439","MaraGiananina"
"911070836","3","2016-04-04 11:02:14","genuine","0.6667","spambot",,"social spambots","social spambots #1","467129656","NandoTancredo"
"911070837","3","2016-04-04 10:40:56","genuine","1.0000","spambot",,"social spambots","social spambots #1","467131009","RobertoDamma"
"911070838","3","2016-04-04 10:43:41","spambot","0.7059","spambot",,"social spambots","social spambots #1","467133260","RobertaGualdo"
"911070839","3","2016-04-04 11:00:08","genuine","1.0000","spambot",,"social spambots","social spambots #1","467133727","FrancaRialto"
"911070840","3","2016-04-04 11:18:05","genuine","0.6522","spambot",,"social spambots","social spambots #1","467135461","MatteoRemini"
"911070841","3","2016-04-04 11:11:31","genuine","1.0000","spambot",,"social spambots","social spambots #1","467136340","StefaniaLemba"
"911070842","3","2016-04-04 10:45:12","genuine","1.0000","spambot",,"social spambots","social spambots #1","467136996","SimonaBarolli"
"911070843","3","2016-04-04 11:59:10","genuine","1.0000","spambot",,"social spambots","social spambots #1","467139658","StefanoMancaro"
"911070844","3","2016-04-04 10:57:09","genuine","0.6667","spambot",,"social spambots","social spambots #1","467140568","Graciauee"
"911070845","3","2016-04-04 10:18:11","genuine","0.6885","spambot",,"social spambots","social spambots #1","467142582","AntonioMucio77"
"911070846","3","2016-04-04 10:43:27","spambot","0.6765","spambot",,"social spambots","social spambots #1","467143029","VincenzoGambera"
"911070847","3","2016-04-04 11:01:20","genuine","1.0000","spambot",,"social spambots","social spambots #1","467144026","LucaFarvolli"
"911070848","3","2016-04-04 10:40:25","genuine","1.0000","spambot",,"social spambots","social spambots #1","467145195","SandraMaringi"
"911070849","3","2016-04-04 11:23:44","genuine","1.0000","spambot",,"social spambots","social spambots #1","467145392","SimonaBoami"
"911070850","3","2016-04-04 11:57:54","genuine","0.6935","spambot",,"social spambots","social spambots #1","467147087","MarcoFarano"
"911070851","3","2016-04-04 10:56:38","genuine","1.0000","spambot",,"social spambots","social spambots #1","467149104","AlessandroMarei"
"911070852","3","2016-04-04 11:41:51","genuine","1.0000","spambot",,"social spambots","social spambots #1","467151311","EmanueleMannio"
"911070853","3","2016-04-04 11:55:06","genuine","0.6529","spambot","not english","social spambots","social spambots #1","467152720","GennaroVanni"
